DataZone,IntZone,HB,HSCP,CA,SIMD2020V2Rank,SIMD2020V2CountryDecile,SIMD2020V2CountryQuintile,SIMD2020V2HBDecile,SIMD2020V2HBQuintile,SIMD2020V2HSCPDecile,SIMD2020V2HSCPQuintile,SIMD2020V2CADecile,SIMD2020V2CAQuintile,SIMD2020V2Most15pc,SIMD2020V2Least15pc
S01007549,S02001418,S08000017,S37000006,S12000006,3619,6,3,6,3,6,3,6,3,0,0
S01007550,S02001418,S08000017,S37000006,S12000006,2976,5,3,5,3,5,3,5,3,0,0
S01007551,S02001418,S08000017,S37000006,S12000006,3237,5,3,5,3,5,3,5,3,0,0
S01007552,S02001419,S08000017,S37000006,S12000006,1381,2,1,1,1,1,1,1,1,0,0
S01007553,S02001419,S08000017,S37000006,S12000006,1281,2,1,1,1,1,1,1,1,0,0
S01007554,S02001419,S08000017,S37000006,S12000006,478,1,1,1,1,1,1,1,1,1,0
S01007555,S02001419,S08000017,S37000006,S12000006,4193,6,3,8,4,8,4,8,4,0,0
S01007556,S02001419,S08000017,S37000006,S12000006,2164,4,2,3,2,3,2,3,2,0,0
S01007557,S02001419,S08000017,S37000006,S12000006,2563,4,2,3,2,3,2,3,2,0,0
S01007558,S02001419,S08000017,S37000006,S12000006,3283,5,3,6,3,6,3,6,3,0,0
S01007559,S02001420,S08000017,S37000006,S12000006,3609,6,3,6,3,6,3,6,3,0,0
S01007560,S02001420,S08000017,S37000006,S12000006,3823,6,3,7,4,7,4,7,4,0,0
S01007561,S02001420,S08000017,S37000006,S12000006,3844,6,3,7,4,7,4,7,4,0,0
S01007562,S02001420,S08000017,S37000006,S12000006,3596,6,3,6,3,6,3,6,3,0,0
S01007563,S02001420,S08000017,S37000006,S12000006,4120,6,3,8,4,8,4,8,4,0,0
S01007564,S02001421,S08000017,S37000006,S12000006,3677,6,3,7,4,7,4,7,4,0,0
S01007565,S02001421,S08000017,S37000006,S12000006,3230,5,3,5,3,5,3,5,3,0,0
S01007566,S02001421,S08000017,S37000006,S12000006,4199,6,3,8,4,8,4,8,4,0,0
S01007567,S02001421,S08000017,S37000006,S12000006,4772,7,4,9,5,9,5,9,5,0,0
S01007568,S02001421,S08000017,S37000006,S12000006,4449,7,4,8,4,8,4,8,4,0,0
S01007569,S02001421,S08000017,S37000006,S12000006,3639,6,3,7,4,7,4,7,4,0,0
S01007570,S02001422,S08000017,S37000006,S12000006,2891,5,3,4,2,4,2,4,2,0,0
S01007571,S02001422,S08000017,S37000006,S12000006,3771,6,3,7,4,7,4,7,4,0,0
S01007572,S02001422,S08000017,S37000006,S12000006,3044,5,3,5,3,5,3,5,3,0,0
S01007573,S02001422,S08000017,S37000006,S12000006,6176,9,5,10,5,10,5,10,5,0,1
S01007574,S02001423,S08000017,S37000006,S12000006,2249,4,2,3,2,3,2,3,2,0,0
S01007575,S02001423,S08000017,S37000006,S12000006,542,1,1,1,1,1,1,1,1,1,0
S01007576,S02001423,S08000017,S37000006,S12000006,188,1,1,1,1,1,1,1,1,1,0
S01007577,S02001423,S08000017,S37000006,S12000006,455,1,1,1,1,1,1,1,1,1,0
S01007578,S02001423,S08000017,S37000006,S12000006,470,1,1,1,1,1,1,1,1,1,0
S01007579,S02001423,S08000017,S37000006,S12000006,651,1,1,1,1,1,1,1,1,1,0
S01007580,S02001423,S08000017,S37000006,S12000006,957,2,1,1,1,1,1,1,1,1,0
S01007581,S02001423,S08000017,S37000006,S12000006,1472,3,2,1,1,1,1,1,1,0,0
S01007582,S02001424,S08000017,S37000006,S12000006,1236,2,1,1,1,1,1,1,1,0,0
S01007583,S02001424,S08000017,S37000006,S12000006,373,1,1,1,1,1,1,1,1,1,0
S01007584,S02001424,S08000017,S37000006,S12000006,2202,4,2,3,2,3,2,3,2,0,0
S01007585,S02001424,S08000017,S37000006,S12000006,4091,6,3,8,4,8,4,8,4,0,0
S01007586,S02001424,S08000017,S37000006,S12000006,1711,3,2,2,1,2,1,2,1,0,0
S01007587,S02001424,S08000017,S37000006,S12000006,4819,7,4,9,5,9,5,9,5,0,0
S01007588,S02001425,S08000017,S37000006,S12000006,6226,9,5,10,5,10,5,10,5,0,1
S01007589,S02001425,S08000017,S37000006,S12000006,3849,6,3,7,4,7,4,7,4,0,0
S01007590,S02001425,S08000017,S37000006,S12000006,6654,10,5,10,5,10,5,10,5,0,1
S01007591,S02001425,S08000017,S37000006,S12000006,3599,6,3,6,3,6,3,6,3,0,0
S01007592,S02001425,S08000017,S37000006,S12000006,1735,3,2,2,1,2,1,2,1,0,0
S01007593,S02001426,S08000017,S37000006,S12000006,3876,6,3,7,4,7,4,7,4,0,0
S01007594,S02001426,S08000017,S37000006,S12000006,3648,6,3,7,4,7,4,7,4,0,0
S01007595,S02001426,S08000017,S37000006,S12000006,2826,4,2,4,2,4,2,4,2,0,0
S01007596,S02001426,S08000017,S37000006,S12000006,2963,5,3,5,3,5,3,5,3,0,0
S01007597,S02001427,S08000017,S37000006,S12000006,3797,6,3,7,4,7,4,7,4,0,0
S01007598,S02001427,S08000017,S37000006,S12000006,3774,6,3,7,4,7,4,7,4,0,0
S01007599,S02001427,S08000017,S37000006,S12000006,2805,4,2,4,2,4,2,4,2,0,0
S01007600,S02001427,S08000017,S37000006,S12000006,3508,5,3,6,3,6,3,6,3,0,0
S01007601,S02001428,S08000017,S37000006,S12000006,4832,7,4,9,5,9,5,9,5,0,0
S01007602,S02001428,S08000017,S37000006,S12000006,5994,9,5,10,5,10,5,10,5,0,1
S01007603,S02001428,S08000017,S37000006,S12000006,6462,10,5,10,5,10,5,10,5,0,1
S01007604,S02001428,S08000017,S37000006,S12000006,5796,9,5,10,5,10,5,10,5,0,0
S01007605,S02001429,S08000017,S37000006,S12000006,5558,8,4,10,5,10,5,10,5,0,0
S01007606,S02001429,S08000017,S37000006,S12000006,5010,8,4,9,5,9,5,9,5,0,0
S01007607,S02001429,S08000017,S37000006,S12000006,5991,9,5,10,5,10,5,10,5,0,1
S01007608,S02001429,S08000017,S37000006,S12000006,6210,9,5,10,5,10,5,10,5,0,1
S01007609,S02001430,S08000017,S37000006,S12000006,1641,3,2,2,1,2,1,2,1,0,0
S01007610,S02001430,S08000017,S37000006,S12000006,1978,3,2,2,1,2,1,2,1,0,0
S01007611,S02001430,S08000017,S37000006,S12000006,1561,3,2,2,1,2,1,2,1,0,0
S01007612,S02001430,S08000017,S37000006,S12000006,392,1,1,1,1,1,1,1,1,1,0
S01007613,S02001431,S08000017,S37000006,S12000006,3606,6,3,6,3,6,3,6,3,0,0
S01007614,S02001431,S08000017,S37000006,S12000006,6450,10,5,10,5,10,5,10,5,0,1
S01007615,S02001431,S08000017,S37000006,S12000006,3406,5,3,6,3,6,3,6,3,0,0
S01007616,S02001431,S08000017,S37000006,S12000006,1649,3,2,2,1,2,1,2,1,0,0
S01007617,S02001432,S08000017,S37000006,S12000006,2063,3,2,2,1,2,1,2,1,0,0
S01007618,S02001432,S08000017,S37000006,S12000006,2582,4,2,3,2,3,2,3,2,0,0
S01007619,S02001432,S08000017,S37000006,S12000006,2577,4,2,3,2,3,2,3,2,0,0
S01007620,S02001432,S08000017,S37000006,S12000006,5782,9,5,10,5,10,5,10,5,0,0
S01007621,S02001432,S08000017,S37000006,S12000006,5126,8,4,9,5,9,5,9,5,0,0
S01007622,S02001433,S08000017,S37000006,S12000006,3445,5,3,6,3,6,3,6,3,0,0
S01007623,S02001433,S08000017,S37000006,S12000006,5950,9,5,10,5,10,5,10,5,0,0
S01007624,S02001433,S08000017,S37000006,S12000006,4972,8,4,9,5,9,5,9,5,0,0
S01007625,S02001433,S08000017,S37000006,S12000006,5513,8,4,10,5,10,5,10,5,0,0
S01007626,S02001433,S08000017,S37000006,S12000006,5338,8,4,9,5,9,5,9,5,0,0
S01007627,S02001434,S08000017,S37000006,S12000006,6729,10,5,10,5,10,5,10,5,0,1
S01007628,S02001434,S08000017,S37000006,S12000006,5437,8,4,10,5,10,5,10,5,0,0
S01007629,S02001434,S08000017,S37000006,S12000006,3496,5,3,6,3,6,3,6,3,0,0
S01007630,S02001434,S08000017,S37000006,S12000006,4880,7,4,9,5,9,5,9,5,0,0
S01007631,S02001435,S08000017,S37000006,S12000006,4145,6,3,8,4,8,4,8,4,0,0
S01007632,S02001435,S08000017,S37000006,S12000006,3807,6,3,7,4,7,4,7,4,0,0
S01007633,S02001435,S08000017,S37000006,S12000006,3405,5,3,6,3,6,3,6,3,0,0
S01007634,S02001435,S08000017,S37000006,S12000006,3854,6,3,7,4,7,4,7,4,0,0
S01007635,S02001436,S08000017,S37000006,S12000006,4761,7,4,9,5,9,5,9,5,0,0
S01007636,S02001436,S08000017,S37000006,S12000006,3036,5,3,5,3,5,3,5,3,0,0
S01007637,S02001436,S08000017,S37000006,S12000006,2919,5,3,4,2,4,2,4,2,0,0
S01007638,S02001436,S08000017,S37000006,S12000006,3281,5,3,6,3,6,3,6,3,0,0
S01007639,S02001436,S08000017,S37000006,S12000006,2508,4,2,3,2,3,2,3,2,0,0
S01007640,S02001436,S08000017,S37000006,S12000006,2823,4,2,4,2,4,2,4,2,0,0
S01007641,S02001437,S08000017,S37000006,S12000006,3482,5,3,6,3,6,3,6,3,0,0
S01007642,S02001437,S08000017,S37000006,S12000006,4150,6,3,8,4,8,4,8,4,0,0
S01007643,S02001437,S08000017,S37000006,S12000006,5093,8,4,9,5,9,5,9,5,0,0
S01007644,S02001437,S08000017,S37000006,S12000006,3635,6,3,7,4,7,4,7,4,0,0
S01007645,S02001437,S08000017,S37000006,S12000006,4588,7,4,8,4,8,4,8,4,0,0
S01007646,S02001438,S08000017,S37000006,S12000006,2675,4,2,4,2,4,2,4,2,0,0
S01007647,S02001438,S08000017,S37000006,S12000006,5322,8,4,9,5,9,5,9,5,0,0
S01007648,S02001438,S08000017,S37000006,S12000006,4919,7,4,9,5,9,5,9,5,0,0
S01007649,S02001438,S08000017,S37000006,S12000006,4669,7,4,8,4,8,4,8,4,0,0
S01007650,S02001438,S08000017,S37000006,S12000006,4335,7,4,8,4,8,4,8,4,0,0
S01007651,S02001439,S08000017,S37000006,S12000006,3891,6,3,7,4,7,4,7,4,0,0
S01007652,S02001439,S08000017,S37000006,S12000006,3113,5,3,5,3,5,3,5,3,0,0
S01007653,S02001439,S08000017,S37000006,S12000006,3945,6,3,7,4,7,4,7,4,0,0
S01007654,S02001439,S08000017,S37000006,S12000006,2877,5,3,4,2,4,2,4,2,0,0
S01007655,S02001439,S08000017,S37000006,S12000006,3191,5,3,5,3,5,3,5,3,0,0
S01007656,S02001440,S08000017,S37000006,S12000006,3046,5,3,5,3,5,3,5,3,0,0
S01007657,S02001440,S08000017,S37000006,S12000006,4074,6,3,7,4,7,4,7,4,0,0
S01007658,S02001440,S08000017,S37000006,S12000006,4283,7,4,8,4,8,4,8,4,0,0
S01007659,S02001440,S08000017,S37000006,S12000006,3369,5,3,6,3,6,3,6,3,0,0
S01007660,S02001441,S08000017,S37000006,S12000006,1837,3,2,2,1,2,1,2,1,0,0
S01007661,S02001441,S08000017,S37000006,S12000006,2751,4,2,4,2,4,2,4,2,0,0
S01007662,S02001441,S08000017,S37000006,S12000006,2004,3,2,2,1,2,1,2,1,0,0
S01007663,S02001441,S08000017,S37000006,S12000006,4077,6,3,8,4,8,4,8,4,0,0
S01007664,S02001442,S08000017,S37000006,S12000006,1929,3,2,2,1,2,1,2,1,0,0
S01007665,S02001442,S08000017,S37000006,S12000006,3270,5,3,5,3,5,3,5,3,0,0
S01007666,S02001442,S08000017,S37000006,S12000006,4757,7,4,9,5,9,5,9,5,0,0
S01007667,S02001442,S08000017,S37000006,S12000006,5189,8,4,9,5,9,5,9,5,0,0
S01007668,S02001442,S08000017,S37000006,S12000006,2385,4,2,3,2,3,2,3,2,0,0
S01007669,S02001442,S08000017,S37000006,S12000006,842,2,1,1,1,1,1,1,1,1,0
S01007670,S02001442,S08000017,S37000006,S12000006,1353,2,1,1,1,1,1,1,1,0,0
S01007671,S02001442,S08000017,S37000006,S12000006,3582,6,3,6,3,6,3,6,3,0,0
S01007672,S02001443,S08000017,S37000006,S12000006,6442,10,5,10,5,10,5,10,5,0,1
S01007673,S02001443,S08000017,S37000006,S12000006,5016,8,4,9,5,9,5,9,5,0,0
S01007674,S02001443,S08000017,S37000006,S12000006,1975,3,2,2,1,2,1,2,1,0,0
S01007675,S02001443,S08000017,S37000006,S12000006,4659,7,4,8,4,8,4,8,4,0,0
S01007676,S02001444,S08000017,S37000006,S12000006,4892,7,4,9,5,9,5,9,5,0,0
S01007677,S02001444,S08000017,S37000006,S12000006,5675,9,5,10,5,10,5,10,5,0,0
S01007678,S02001444,S08000017,S37000006,S12000006,2273,4,2,3,2,3,2,3,2,0,0
S01007679,S02001444,S08000017,S37000006,S12000006,1546,3,2,2,1,2,1,2,1,0,0
S01007680,S02001444,S08000017,S37000006,S12000006,6424,10,5,10,5,10,5,10,5,0,1
S01007681,S02001444,S08000017,S37000006,S12000006,3581,6,3,6,3,6,3,6,3,0,0
S01007682,S02001445,S08000030,S37000007,S12000042,5472,8,4,9,5,9,5,9,5,0,0
S01007683,S02001445,S08000030,S37000007,S12000042,6303,10,5,10,5,10,5,10,5,0,1
S01007684,S02001445,S08000030,S37000007,S12000042,6152,9,5,10,5,10,5,10,5,0,1
S01007685,S02001445,S08000030,S37000007,S12000042,6823,10,5,10,5,10,5,10,5,0,1
S01007686,S02001445,S08000030,S37000007,S12000042,5927,9,5,9,5,9,5,9,5,0,0
S01007687,S02001445,S08000030,S37000007,S12000042,6749,10,5,10,5,10,5,10,5,0,1
S01007688,S02001445,S08000030,S37000007,S12000042,4643,7,4,7,4,8,4,8,4,0,0
S01007689,S02001446,S08000030,S37000007,S12000042,5000,8,4,8,4,8,4,8,4,0,0
S01007690,S02001446,S08000030,S37000007,S12000042,3682,6,3,5,3,7,4,7,4,0,0
S01007691,S02001446,S08000030,S37000007,S12000042,3886,6,3,5,3,7,4,7,4,0,0
S01007692,S02001446,S08000030,S37000007,S12000042,4693,7,4,7,4,8,4,8,4,0,0
S01007693,S02001446,S08000030,S37000007,S12000042,3004,5,3,4,2,6,3,6,3,0,0
S01007694,S02001446,S08000030,S37000007,S12000042,1654,3,2,3,2,5,3,5,3,0,0
S01007695,S02001447,S08000030,S37000007,S12000042,3505,5,3,5,3,7,4,7,4,0,0
S01007696,S02001447,S08000030,S37000007,S12000042,1683,3,2,3,2,5,3,5,3,0,0
S01007697,S02001447,S08000030,S37000007,S12000042,3120,5,3,4,2,6,3,6,3,0,0
S01007698,S02001447,S08000030,S37000007,S12000042,2027,3,2,3,2,5,3,5,3,0,0
S01007699,S02001447,S08000030,S37000007,S12000042,1174,2,1,2,1,4,2,4,2,0,0
S01007700,S02001447,S08000030,S37000007,S12000042,4340,7,4,6,3,7,4,7,4,0,0
S01007701,S02001448,S08000030,S37000007,S12000042,93,1,1,1,1,1,1,1,1,1,0
S01007702,S02001448,S08000030,S37000007,S12000042,6274,9,5,10,5,10,5,10,5,0,1
S01007703,S02001448,S08000030,S37000007,S12000042,3470,5,3,5,3,6,3,6,3,0,0
S01007704,S02001448,S08000030,S37000007,S12000042,284,1,1,1,1,1,1,1,1,1,0
S01007705,S02001448,S08000030,S37000007,S12000042,1414,2,1,2,1,4,2,4,2,0,0
S01007706,S02001448,S08000030,S37000007,S12000042,4424,7,4,6,3,8,4,8,4,0,0
S01007707,S02001449,S08000030,S37000007,S12000042,5143,8,4,8,4,8,4,8,4,0,0
